	Sample_000	Sample_001	Sample_002	Sample_003	Sample_004	Sample_005	Sample_006	Sample_007	Sample_008	Sample_009	Sample_010	Sample_011	Sample_012	Sample_013	Sample_014	Sample_015	Sample_016	Sample_017	Sample_018	Sample_019	Sample_020	Sample_021	Sample_022	Sample_023	Sample_024	Sample_025	Sample_026	Sample_027	Sample_028	Sample_029	Sample_030	Sample_031	Sample_032	Sample_033	Sample_034	Sample_035	Sample_036	Sample_037	Sample_038	Sample_039	Sample_040	Sample_041	Sample_042	Sample_043	Sample_044	Sample_045	Sample_046	Sample_047	Sample_048	Sample_049	Sample_050	Sample_051	Sample_052	Sample_053	Sample_054	Sample_055	Sample_056	Sample_057	Sample_058	Sample_059	Sample_060	Sample_061	Sample_062	Sample_063	Sample_064	Sample_065	Sample_066	Sample_067	Sample_068	Sample_069	Sample_070	Sample_071	Sample_072	Sample_073	Sample_074	Sample_075	Sample_076	Sample_077	Sample_078	Sample_079	Sample_080	Sample_081	Sample_082	Sample_083	Sample_084	Sample_085	Sample_086	Sample_087	Sample_088	Sample_089	Sample_090	Sample_091	Sample_092	Sample_093	Sample_094	Sample_095	Sample_096	Sample_097	Sample_098	Sample_099
GENE_0026	2.337323386100491	8.061076176299729	2.7441288750018504	7.4857550800206045	7.879622677012404	9.01653122787484	23.526110124565474	17.67799483947297	2.8153217104683375	13.151778058478689	1.4512968878684993	9.352227573764518	2.7466862353304893	2.4337277965860493	7.526528651535617	3.57106126304033	35.85819548248085	4.4034516573232985	4.2252488256857745	4.7006165490001885	7.675270047284399	1.5580236099421476	10.000503735136903	1.3593996735730454	7.7199776733478025	75.13823421841556	2.888289926867056	3.784551028926037	57.75483852877815	6.547294110503038	48.64681339813789	1.4694206156656455	4.724104902337698	24.957104242003812	4.323375897735343	4.00775369717941	2.483331294104763	4.211555148472881	0.5884357566884275	22.739709649884443	44.7240407536782	13.677759913475771	2.2686550903266784	1.48043945518738	30.557281509900033	14.575955433057555	2.4801005999761503	5.156362320384588	13.092734286395709	5.8657692102896055	11.246921991415453	31.950161601236843	30.065248507302975	10.481900913280832	20.317102832579437	5.719150312001354	25.710300661103442	2.896472522934534	6.578264500850956	26.146273554348223	8.939001464381219	16.041121100383783	1.0948790630794574	1.7044028407952216	3.1681538415695782	23.81221559257279	7.371315315082262	5.585587713114263	9.512139700042512	19.644856526719558	6.062136350339197	3.2157000614909452	3.20809388190301	7.950199248063658	12.144465972450487	1.1839485979924178	2.2792049213534584	19.10625615245495	19.303854602023083	12.258762523319016	3.3832731276188044	5.139127607241969	3.0625438998018155	7.320740165978247	47.88574402233254	4.061540842284149	4.073347181634404	0.6895891035604746	10.489452373125442	4.659137140292392	1.8443583690304612	2.2774078475596626	3.7916865314635655	14.772524930257015	9.12119511942764	7.21215044958122	8.040611565774299	1.9346528967686845	4.71834056926346	29.325857267966807
GENE_0027	10.758520210230284	5.479383800833548	4.19419853992519	31.61191407283954	2.514955782963965	4.054320581960216	16.308112672457913	8.87592012228863	14.673621998323926	10.087027118641792	7.753039396384708	15.972447297107838	6.515689775155256	42.61773339029268	10.460243163568762	5.768899673195708	4.380399686482802	9.242273929461097	10.774819402543487	0.6545028582098522	8.331398478972543	4.8157164953736595	3.475450635816065	6.697004743335006	6.378914860767664	10.949763297852279	6.397532980647042	20.90325079687811	2.451724450417015	11.240602473868254	34.57889511808108	23.682570471874246	26.602797029248	33.82891979590831	16.577689714331395	7.1203950109542635	30.293476119525508	5.994114830321759	5.551098178140469	19.058752828678507	25.50683238492369	24.628010592994006	22.518150990179898	8.888342430647315	4.053482686791293	2.342470085788799	5.017341930353306	1.9619763634865162	6.9435209197096	31.603272119609276	13.5562892809536	20.022542693023297	14.84856566753538	1.54526779996197	28.260806503145417	5.803740097518028	6.9448195325448925	3.7894483087727466	9.15878184208447	3.1698492214108343	11.579296526411875	12.846097720108947	27.61343210622095	4.4754094874433115	25.780513227822023	8.451099043642095	4.098939772558605	2.8164076928014175	29.50418293184981	0.8997422533502082	58.434492364412634	3.902889879474146	15.863641324652283	6.358274345436858	21.536979943062008	2.163129830970355	12.031886056046483	9.421598082791256	11.733918021436791	31.415635014679527	5.698482203149769	0.9925708726635385	44.644227620596624	10.044056561849454	11.242549115155656	2.81063970093339	18.18383617710602	56.94407540301944	3.1761696646478117	15.745658475339336	15.860953776545381	45.62901955883769	3.550296428105968	22.327811777108472	4.533634428363331	24.592739275818275	16.411700894555654	11.38408913674683	9.379767292174249	8.296424071660871
GENE_0028	4.052610778439395	8.099163433545773	8.163323396862083	5.670873525238041	3.613570315777503	7.923254831601832	13.792428981051533	66.00978134335885	21.293981771431852	160.5942196190052	9.580430244957888	1.684407305114663	7.81249919707953	18.834275845906333	4.306994459559154	6.859033694116174	4.854048907207488	7.268697422722176	35.35797716406107	1.5160331845330424	13.646976192480446	33.14062232983676	6.930012752633739	2.7494719989138545	19.372976223339915	8.953541178990303	2.204069131457745	4.032491649692774	5.922427268376477	3.0419775755562024	4.531942149606612	3.544540112940092	7.907846627559429	20.051639042117756	10.668412935137923	4.810003325467138	6.695340707662564	1.3724010646766198	22.21926343669739	3.4113985261109367	9.112612247918205	6.427294735673087	15.110370791205597	55.90233885286135	1.1427756097826087	14.386819873791648	14.813482674149997	4.886786054700241	22.745182389441204	1.937491703703573	57.774272540436904	9.782904313090182	4.744357318139315	8.128238223833907	3.516674390005384	6.946485165994962	19.13366362345038	9.896614493743053	35.806092395106894	12.723865187175566	4.437953322687167	9.337368378539882	7.946094295240376	19.595745149830748	16.108530943187073	8.001250663319338	2.4789531826154287	12.255386485604964	11.52130957613379	23.419999652151038	1.1833125517859486	3.269458489595204	1.5796423881237776	24.3299352898681	2.2262141933118045	0.9271981250904346	24.092271223925998	1.595679142224333	2.271932698696083	13.041064741603773	36.544771015740274	5.011088022602292	3.542380522891824	45.30456040053234	9.743315942823985	6.902451061516646	40.42449782539753	9.927214653973587	8.186485150200188	1.8321770986357533	7.006884728193426	4.19379230276848	22.110882485374873	17.486628893097578	36.33095011639195	2.471263309334537	18.606455977266066	3.7382581398561285	2.032849651807282	10.90917877244451
GENE_0029	5.5196047264987635	1.0125086725051986	4.466139307725082	112.18722939364527	14.579227606383686	5.026311440797596	13.85083485649933	3.292679643732079	1.2728525874998482	22.63675497195462	2.991226113932573	23.190762776621277	22.0693886297929	26.352287806491095	3.392934817009575	13.744958434268382	5.574571152892707	24.249433916173693	6.918851162911996	15.806395808715862	2.6570259537663086	17.29161569489834	10.265229526247543	2.450790640204028	67.39177660127092	5.424271126280698	13.462778508533969	45.879101737384396	5.602353067501875	4.770932124146269	2.41182221283729	3.2862515311420015	17.33579909232134	4.798866226888152	46.44104583897074	3.697211992692377	7.529658003698433	3.300684705627325	52.37070940511684	11.10118974850611	4.519330278388359	4.710578551266599	15.15280594516497	7.43947174687392	20.237021810385883	11.735181466173618	17.272266293641962	9.585777663412916	5.290552956360582	14.774734935028034	2.384791179338332	42.889218794344096	4.574544050191972	5.677731583817285	4.5480299657057115	11.93459729954799	5.12173362120633	6.126790140671697	19.7954019426865	9.02330282333485	7.6479758014354395	5.763076126684292	4.896432385967055	12.374378542971302	7.106291231333576	12.859177658954428	17.026165814689143	3.5670103129846367	22.227337666994494	29.557851101076963	2.5823248255377185	2.5440697641092087	3.9245236080193933	6.79564550502009	0.7289545730547824	6.779682739064253	11.9521131185473	6.072190108301745	8.778050869930167	2.586600592566983	16.479685797569637	5.443274930040823	38.71426946330598	5.244191789912012	7.452548696688974	10.633087809630803	4.944149572614808	3.3990665829596156	4.559315074084681	21.197675984492342	4.258931028271033	16.97288017106013	11.305861503218976	9.500236074433438	7.533381947609093	0.30829325782835293	2.5840984322535046	19.449590658844084	6.402836431686067	0.8021810014905857
GENE_0030	4.048285215066863	5.931802395835836	1.5672720635276813	13.813789712435478	3.559547280159661	8.27730427927013	7.299115870235223	3.190820704416577	2.2631134259477013	6.501821760760233	13.993493320769504	10.365639142258216	1.360068913676551	15.205725948335264	8.987594657302482	8.825991969101793	1.9262006526373059	92.47445330375919	4.241005864519704	16.21278548856015	5.712309813226568	5.214002868122241	10.189494264667745	8.845369936962586	4.231295517128491	8.444715868722566	34.14959861442246	14.554873286783767	10.048332474561017	15.216515101126955	8.506973568089867	9.030151974391346	11.997914191373605	11.06437060566489	5.909339217444923	1.8106439153119496	15.00246353459315	19.391825922880383	2.160739243590657	2.7964290541961017	16.562193478841444	7.392958246536027	11.455566153358749	6.11020891556124	3.7261300473472394	1.3154690199598702	5.507071823067851	2.818602159088213	12.995536156173142	4.031502677312649	11.865464961960182	10.719939078029409	9.940084733615608	14.5725959529513	25.301774032952462	17.716866122247296	1.344642815596866	0.7880204534352787	17.622114033253617	9.621691504924259	0.6136519590964803	24.545576592480195	6.7582626039954805	19.656775971477128	4.865115489641002	3.1214477909270864	18.426164189268444	64.39629290114256	11.781674448404925	5.4620239780461874	33.030510111890955	61.85366807220294	13.415907605142454	2.411994193724553	17.426886160649	6.357781779633834	6.034396037680816	9.991153074790821	14.462096201201119	28.863067962782115	17.500396046237835	13.924655206796638	5.794671573784367	9.760548861416217	1.5359030939732834	59.93124162701107	14.604976496712368	8.646269177907701	1.2446340930248156	2.237763792336428	8.740919066880329	9.110887105533587	1.5762721386280936	5.863220682127359	2.25023933228757	9.767727686967135	17.61538205231231	19.961036822124466	22.121436554309312	2.2300713283836098
GENE_0031	47.10024414285001	10.560414944699348	7.913443125997207	3.135668671179892	9.17478159760878	14.32678231162559	3.0124256816301345	4.057663659111567	0.9615274379412491	2.8418622508158964	1.4028136050476416	4.877886764912391	34.10862618022217	2.389175264517668	2.7777110420599667	1.9438210343675497	2.9486518134968667	4.345458284201116	48.4802776786989	11.307402070860348	1.3929390315696288	5.2108463807050445	11.267480604735074	29.725411508844893	1.8779805433350394	6.344131190752613	24.99715083309528	4.536195167543801	16.705486736175203	5.089435129636117	1.2605657579556233	23.304287334768322	3.169720282411925	7.2124189447566796	5.210538471511634	6.79980834598774	9.329823817715127	37.17300491597219	12.142348559669314	1.8596379815589277	2.791150287510232	13.479995193638832	7.535435728611044	5.1683556259808165	16.291208380796398	3.752549019748766	6.878500985159613	2.837289188100492	2.665350746913342	41.23873176819511	2.925948992717063	10.904321686633455	11.742148391937343	5.462761879010235	39.84569139081224	3.8583312569623356	2.931557969368384	0.8862996743758493	4.685443026514294	26.373336009182967	3.825738756814976	8.502496870645533	7.116594817262293	12.45525404996346	0.9745223035618334	7.614326047626382	1.575023532300679	24.30175559254412	28.395360132472586	0.5470926634847265	47.35641749178424	27.975777933753097	3.9185204734315584	4.985183155337699	3.2278094781748354	5.32974709022976	4.3566479956409525	8.806906379932315	34.05685586738994	38.11525377234625	1.7927897823290506	3.6759085455495506	7.405981141771337	4.440587277483975	28.662020982726084	1.629244776969204	2.331024146036861	8.812664393118762	0.7941618325868386	9.83358223896799	19.01468422491443	2.760649421009143	4.308953148079864	4.151959633628338	7.029529990259229	9.890390969785983	2.2561584653229536	29.192574681625224	0.8259229000469259	17.94084176124001
GENE_0032	7.289994381172695	32.39143528317222	2.554090741818659	2.5322481422258973	7.7335796431464825	36.09003599945569	7.970956978619932	0.8834719607282083	5.644000742552202	1.482238847796152	6.916571517117732	13.91241860522115	6.309094105949863	4.373133209247586	11.114524380412096	10.807040836325244	2.707049329070335	4.5292689984672	1.7366988517166118	2.8095486758538963	11.014616049687808	5.356790180510629	37.10349867437798	18.51010142428482	6.764700249666863	15.000877159441666	5.968867011464798	63.89928763923147	17.46979672399738	41.55275610007739	10.207959041322772	2.6756121118250973	3.882386988444215	2.993065578543558	7.246947850667821	1.6409570291085964	19.16597619568322	2.1503941009735774	4.639884822625002	3.9482907960645734	11.897850688062723	1.7439369701531522	14.481344516071463	6.1694415188533736	1.030347560074639	24.388443743740915	1.619514241443481	10.420634026529552	7.2170613089325215	54.19102764669118	12.877899773829752	7.006787674258569	9.000609215273021	5.315102058860427	12.973137327527269	2.2184286825255177	35.26492234119717	4.02745564165664	3.0366628683089547	15.371145802880843	11.62907831278206	1.0334784995719581	1.308391730771942	2.4505933317706674	2.532349635186894	0.858658883589985	36.22824191936337	9.139210750896897	12.456600412180892	5.148417768392741	6.66299295141136	50.41897045349735	5.835908854813612	8.834766856604157	0.9816819878305896	2.6049729866133267	20.82361441293343	1.169067493028582	17.948453718617007	172.7865010702476	2.3369490723947997	39.59388445470991	21.549770357531298	3.1697105675634836	4.011408233908877	23.55601126491056	15.716848629887265	3.7929773192237826	9.269081100405552	3.173534787492967	12.192629026620809	7.345187161515239	10.874087374293016	32.17001124554562	2.595758884582357	1.3625097076267472	13.301221699810842	3.150664030408385	34.27725798613695	9.843133567812881
GENE_0033	2.5658481097424084	4.400551094038413	11.864994550969802	11.970824709618578	3.8512572460006007	2.1429523931017096	3.754061379616473	4.367736791711704	15.143058706820918	9.056327057970039	2.201158472627538	71.57120711365648	4.821663196478692	12.053734889253223	1.3463758079240158	13.607018765087847	3.428772875414626	20.99240859871734	0.8197089369944253	7.044792165050203	14.11440546045341	58.953440220620095	11.629375892603537	1.5364881594515314	97.48605456332922	19.234437972866008	32.80976343671529	4.032090907414465	4.12440827672806	4.954834736676138	6.3750849325031265	7.859160937966392	20.696421637641006	10.220129763612373	5.45656907205925	15.800727190509424	9.846579787612718	4.085874334762007	6.6462424223452095	17.50337067500376	12.2493167407102	0.7436528495282084	13.353975539576735	29.16147458663468	18.040105059219478	2.769964402019909	5.170507257062942	7.038166165834775	6.206801718476782	3.4326872601910536	2.9485498951027567	25.117602179812767	10.087617417638134	15.36159716312863	3.065423235560347	2.60636254341131	5.6181752252797805	11.677764762981878	19.2074948231588	9.862341971006595	2.766840251702034	2.4176924163556315	32.94825259266649	5.30797695909678	49.969813201676125	17.75124484372149	13.119126727464103	20.63495047843631	6.699847423710481	6.929695263480292	2.140302763876	2.175165993424629	15.551944986405092	25.259814778564134	8.542585775263706	2.288201748823083	1.7807329954536975	3.0333940828887997	15.813225617861255	2.40249064203589	0.43210845911386714	1.0923807069999287	26.36117864269239	4.116866626982203	12.237233819236598	19.55246882398286	9.019816462115688	9.00623096599864	4.214126161831533	12.85058046988191	3.069535350936833	16.18367113548416	17.077541223815036	3.6711493221279703	11.862799552979892	2.7773589388060147	13.732136072537314	11.886051986476966	22.700210979679156	6.377618305511653
GENE_0034	16.81960065687278	3.2920365884525546	2.9463754849269255	5.9093581099044385	63.05101050505033	62.36681822061564	19.591968922565044	3.4586119513395936	33.19359886612842	3.468246915814967	3.8503493798596757	8.86283113754835	2.6855770598535584	2.176835444298293	20.679763994681075	12.93310687226033	7.1371612453810185	14.612706955791506	11.473206530043267	7.362484626613386	4.5576791594385915	10.825835487803342	5.788327355038227	2.7466221934845416	3.3079393148627108	3.3669609407138097	8.573426324504526	15.519470113631654	6.251855415758906	9.250565878913283	4.636517279681712	11.345446798708398	5.286860904244219	2.2726810385847487	16.443691396808937	8.024021683082843	4.005076275307478	7.19649601544647	103.99505469664963	19.165754091342837	21.332034446099314	4.260826478529393	5.185982377703764	0.8090764141392817	2.200815713968353	4.644091366281229	18.000205302395983	7.6354127343729	9.256332593951758	4.265002913626266	4.867756660942739	22.11971370616003	40.445580313329145	10.330059355860579	53.896261290655566	4.539410141375199	5.792801468663298	0.4735466532373548	17.743988677943733	1.4121488675243419	7.83800408996476	6.135884544528962	7.70081087895796	3.386513313067872	2.0534974836078494	1.550390411431665	29.951956415397234	22.32931578590479	71.69598296525426	2.6896250037106295	60.09000381351117	7.934765095201633	11.263259800659226	13.505468600625596	16.33280542854193	11.7560718880411	2.8007177948192843	6.930432602462792	7.846644550484466	9.42044203974525	3.2891171290008323	27.417116216644594	6.613992229621479	4.577904810397297	1.548002969471203	3.390262190131549	11.858421403751855	4.025011276090189	4.249962600800108	7.142585131602715	15.525113112039087	6.121080693948875	3.7463024746843248	2.619370250377547	9.884297277760966	116.18894982435098	1.0927343230578568	13.907860955418954	4.665688370927832	12.998609089215877
GENE_0035	2.179632642592645	4.473821461199297	34.811033983546054	15.08952046722263	13.928248197111783	1.0490785426856921	6.378561607050314	8.588239664019742	7.957340057812278	1.7820177512207211	7.747720501920225	9.470868240898414	1.4121923120523125	15.074407376602833	11.853195366497795	21.775396369927112	9.339145245076544	46.8385848447634	4.472492125037583	2.3201580556835544	35.65847203222695	11.359355155384844	19.377007219288526	18.9304396120835	38.0582090746426	1.9518293215592815	5.274658979740786	9.96712901788086	9.801936326424064	18.77621354675269	1.4997477581485887	14.77749783578735	4.93499439321426	24.23212878704019	1.4676894941359078	1.7202136539693713	10.606887191790001	9.778256134770979	1.6438312931090144	12.342954569641703	116.70624357249964	2.1799186815976674	4.163675538564742	34.24134052302071	15.344607648631627	11.728958780994676	13.134009565991956	3.4608169201807546	5.106289785708497	17.45433229658112	5.500891036549303	3.9523989058379594	21.575170772526732	10.13663366337196	4.345014527404391	5.19698516860006	5.474833168465344	4.482898500089376	32.22268397341266	2.8290860379910336	11.552160789389514	10.074414410996791	11.507536061547869	27.954408186626367	8.930566415113399	33.22889499002982	1.9306799595446826	4.204067512271412	17.975992583047557	4.414001316948933	36.39539995336638	2.0268692775652504	9.64865373503149	3.156502848513414	6.5400372938652165	4.260762216304862	4.965143674339066	12.632728035525613	10.895087563759587	0.921181030703616	19.23445469896886	5.90430076818804	5.01160862541806	10.585401104584216	2.2717270006897508	9.05426533653918	3.874543804347855	4.9314743853528356	14.818313864853714	1.4996684372427764	3.905604051153961	24.364153807415587	0.4008147254198318	14.373251363887242	19.256326018922927	5.443321181279051	8.109038035896921	4.598921524889143	12.722738528639985	37.93210329331357
GENE_0036	9.105363131259422	18.456232488570258	3.3761861271504903	11.860785525719823	0.9751708557618651	6.34847676730495	3.2365333497282633	10.399481777061986	37.660641066866695	3.8706680533843394	3.1254761347930198	4.667572365602404	16.83012750051029	5.810546345668748	9.545117185984045	17.012054049889542	34.830745663813424	13.249080917719363	2.661173478569556	33.2281796905428	2.1689308211799165	20.70310013496538	24.275569856178127	2.7663053091727647	39.55534435162876	1.1779723664082096	4.001212084963333	27.159890999216227	5.762139656174444	1.7889596809390973	12.349308956506638	8.81488310882748	2.843050003071938	4.643102117704094	2.576205502443948	5.423768792348476	2.354371452466138	3.2883847279906773	9.523283182830193	15.2578753606529	10.939892462351693	4.44535531810512	8.181342813419969	1.778984769808087	7.4952768425453735	16.173765391506947	12.190606807557753	5.868501298324731	6.478748793699317	5.0171866594941745	19.605629009076505	1.9753642375030405	8.940894063294987	11.813791141236248	5.284945033676884	3.4212429947575944	49.60723001666518	4.365584749207702	4.0390898180571675	6.535775876863951	5.245920878838029	6.98253136729622	19.135586529199188	2.2326994153707838	20.235611002365747	5.3115298761859515	1.8854675826288327	3.2667080178638077	13.114840098771117	34.13062922459399	14.569743097543004	3.68512749274606	5.263929077063143	88.69379364426986	4.674637472841299	10.138685164256884	25.473883669281637	0.8219071708850084	25.777574298497292	12.847498927169061	12.390704021130782	17.454279678197654	6.987197538609899	77.4068893791267	31.034124805373267	4.675643267786033	1.4034262727314355	3.7199895689853055	23.889577516126778	11.253730019861608	9.176841836937205	20.522367579849288	12.468720968381035	3.332967994980842	3.350528881013472	15.347597948927788	4.625127261749081	3.4151726311938098	7.412351474130695	5.923677980452582
GENE_0037	1.0411541694483	10.26511352320064	5.354506184105875	6.87004796038534	8.903587761432455	13.307359212981238	5.358125310214675	48.239145522652954	1.8587394478929695	2.5054090043176784	5.03012309394854	3.1586844591916576	7.951161091031144	5.079329133070245	19.740867590884264	11.695218455194158	2.722759693790184	5.158820196250629	15.004594396429459	17.767346220407944	1.7085159356245112	9.381964340213928	2.164938998538931	5.90244605154673	4.247844841882501	12.280238285808627	5.460445137847024	35.21637582514117	36.86805935341975	1.2702213644768554	4.337504402847154	5.119066821001785	11.286406823013081	9.03548548011458	2.540083814754345	3.4828244717610835	8.236369941516228	11.291622109073858	11.795205929591496	12.381188782920805	4.441696394435637	6.373951973285321	34.779222417243986	5.659568603036854	2.846415776710773	5.7457538087015125	7.766143329620582	2.9322406441206774	16.878610533969603	7.061014810699945	18.512652994383746	6.031642505407003	18.940653308868132	1.5911036211269085	10.405534566902542	2.021587989019215	37.56072345095354	29.61668183857504	5.873503737649017	8.112226550457976	8.762346820885638	25.00237423586934	2.661360724179486	18.059966433720092	2.106604336603621	5.979476474553204	6.366377905715648	7.989618911588222	2.062039586381525	14.366903055735552	3.2791939690799152	2.9502001531732476	10.698046078095812	9.628960836238914	6.300555271545539	3.0488098881837824	10.802392485596082	6.283178760800059	1.9488171572852153	4.270793758278267	5.920889772719088	8.002880057327424	10.36005481905713	3.6108982486131485	5.221045718480514	8.89677258807833	12.222176710336276	1.7635498011784854	5.626318263779556	4.145731385853209	5.4556399812507745	18.52117838064138	2.1807728014411327	2.857469670218892	7.644665590910349	3.8548811352834966	3.4598828913445727	36.94833796658686	25.27941348956926	7.919830488721386
GENE_0038	1.9577854286507597	4.3502781963211925	16.668441771350412	3.168335217412814	3.812227009223039	9.786382394130184	11.166647729274688	19.114053277330427	1.345300705119653	39.93054760367248	20.2123298986062	16.951152346235844	2.0340707897864916	15.043710068739067	39.07467052704708	6.888368665378539	19.77309941371124	13.338503205311538	9.429100582391802	5.924141761622733	9.24841160647332	5.702803261327482	13.428778722129342	12.807771037658963	13.052544285676635	2.4513365191253556	5.011940580210076	7.629361424484084	12.073041015527707	1.606959180588405	2.293509470419159	3.2297662924923825	58.120876487655536	9.80887778026795	19.111831470172735	10.16727785902244	7.147552635393101	4.600480032441681	21.884668538788763	3.890424994614937	7.202481992558594	4.696190231539761	2.140186392085226	4.810281371986874	4.91830366282167	4.065309205043671	7.4414309223726045	17.9968800285415	4.774244601416723	7.579054233339214	2.1260857722957565	3.3199888868961347	2.6312949369341183	15.74918597780327	34.95845724670444	4.682720163166481	67.95054991144937	5.0277782578170545	1.4340689703146554	2.386424630418461	2.8214965472996356	1.0501133765021622	11.863564530376204	18.046538077238726	8.888074858995337	3.9442786817439317	12.216462494040508	17.49011955273401	2.0374364644129366	2.9312703206956288	7.035513352799212	25.523102092588804	6.529088322922933	26.45355987246288	5.1009012387527175	8.855712604125596	2.8065451459736783	8.525389999617927	5.209900057621173	50.57441392872139	7.226101768495887	23.093600303957	18.016782540377825	4.871367479958491	31.60374025354516	33.41921431296635	0.9385650125935384	8.549189389559118	5.256163001115024	17.83471289452576	5.93658319552901	4.666191562492339	0.982810653818788	1.7443739752179908	1.8869810134542973	0.9136543984846617	28.52703775475605	9.276607192870511	19.740712799882402	8.95844729258281
GENE_0039	8.99673052080079	12.345201352495712	2.1579003388049176	1.6244231616467448	17.329900024709108	3.96418577210599	4.205004851610333	4.149950242192504	6.989802499345277	17.843508220487994	4.1499991543722	3.1390373424922187	2.0236872686213916	11.52205830349364	20.376251183447906	1.4035981777874282	5.965609058931807	22.391996156855893	4.203516215747362	7.590411750353401	21.05416289085986	6.071769941267715	14.897192052072507	2.8057069663597805	37.65239720974425	0.8582236123866955	8.761930193281964	3.478433781372843	15.407860265389912	26.11693888976108	0.41800486269574	8.053798818562926	2.540769748589653	5.7035855805765046	40.87887281848329	28.23184076209283	6.000742086883728	7.28303542376747	8.149716598605208	11.38074104393074	1.259763613602637	31.57821659017275	1.7031419212748657	13.310500962738239	14.677540333832713	30.641946217360356	3.817817256654922	20.806164952183348	1.4820450125617306	1.0836411912075756	7.806323504839904	6.934267505856557	11.000349554186712	13.632665584016069	17.356654483081115	8.858935583646426	6.3025530012227255	10.837246867505147	4.990464012609322	82.4075184088104	6.009783474159137	8.529987844772073	5.653975404191232	46.04504708300531	18.876458006148024	5.5398151073511555	44.538804611334974	8.491455296537207	9.901789339197254	1.495410618605259	6.294271405101228	4.971742199781638	11.67915477848386	6.348925375781133	1.919285320923717	27.20166099189675	5.417813358273815	17.281075283878945	3.4124525349553774	3.405477041157362	3.710306387438167	5.016026244365368	7.420376959041299	6.937052599901938	6.833037753405328	13.539430860054816	5.379790902744151	13.267261197715703	12.184236585373087	7.398858183179681	15.898789512528074	2.5096857653494444	0.43503624697563154	4.5589400919796	14.901990310621102	6.23227698512456	3.843259594885487	13.956812645074779	1.8219899389059253	80.81072042667545
GENE_0040	15.46325524214881	8.142339522512847	9.276273787136212	4.727918526998352	3.3450420401810543	6.000709724460442	3.2471562211908287	3.0089323915497848	10.848919056986935	7.330380017463245	17.04219132580309	7.9372449960384	5.28152721262277	5.150191169000196	1.172485399335401	11.354546303858951	7.032458008826596	16.784942104696512	2.0538079390758717	9.10098644272669	39.802419084379785	6.87848717619757	5.487300907446703	8.210185405909598	5.057499842978532	10.89799257159942	8.676116155805065	11.704485482874674	14.337539947369107	4.255200381527983	7.188518460586658	2.5290936261389074	7.570199769057008	13.285773505287969	6.656213514217272	1.1329530362067726	6.497792400755696	12.759604064453782	10.054804093098745	16.451382647971755	3.688747128810653	10.244538810308661	8.71251799263686	1.4946254616279242	8.214447162460356	42.051693697879664	14.862309139759493	1.166271767772471	42.50339283710997	7.287512405005504	3.6343131744498196	25.468391510587	45.11913111192032	2.673308573604586	11.188265438697098	13.396982108863916	9.930635646495704	8.510129331726315	20.016771768885913	33.66282306446273	13.601990870827283	1.199639115659179	17.232045747616738	4.905286040242375	7.481993909514534	30.524552053529245	14.970459816354095	1.5265396660319916	8.546494490535208	5.328035959603955	10.286694917478805	21.50701871443542	4.495459893302921	12.595747345248142	3.6158223881765115	13.278760454107674	3.997530741603693	14.773833130546166	10.795756267616984	1.3645394358021767	9.06806483422373	2.462998659349532	13.72043459783575	10.976963490608853	1.1712859256833794	12.28781809997036	18.9382155319278	12.365169341108077	1.90230142655141	10.972816482272533	2.611190585064987	4.000472161934178	16.6761717666728	6.802464521165642	12.414574936050926	5.6655016309583734	3.2990121358408553	3.2476250915933664	13.293330103567497	0.9054200815974583
GENE_0041	8.770276038391662	19.46552574644274	27.306991117105223	17.398757477357986	6.5880905607046865	4.51316673359174	9.428030418718237	12.084446004285965	7.151379333709082	32.45790889040293	2.387610667892318	4.582948431035424	39.21351764708776	23.554804287317467	2.055302488084943	9.094662356148088	14.509730483178169	12.271432880816368	17.68041143731632	0.9591240409330434	4.66979763203748	7.119074731158038	29.244947195762027	1.9463863608339556	6.028026276913343	89.38916852785658	7.411597626267177	3.7519834878742255	23.89033198127295	95.41151616324466	43.47784928963316	0.39798121094434785	30.332524583637895	4.595586302284993	6.241236231676056	8.289801954267437	1.1254139848534694	7.436663320424775	4.994570550748257	15.709903816542795	4.907268934420568	9.978914926480288	7.774799748051727	11.730269833179763	13.255505565037216	19.665346989980907	11.256806235114889	2.9168058769651104	29.413509590712753	3.707182766156435	2.0990714689891683	4.677193941295543	5.941455307371394	5.788768220194402	11.743366525125921	4.231586352101487	1.6215094109116672	0.8775981484536859	4.6343901749504495	13.492288774971374	8.644929472935532	15.795297915939262	0.8805333986098146	15.064216444501037	130.1129677325321	0.6139703410165026	5.796873515653556	3.3107526692079157	3.998332643093655	5.968783994531424	31.531953803562466	13.519335088875062	6.156023452212065	17.10667100216506	12.444514271101811	4.891926444238436	3.6335531828092695	13.231115874278217	25.285274119175778	4.6123443304329195	15.892992351748804	30.584834675570146	38.02940712950063	9.61717739897661	18.030551050593104	4.805161631497438	8.95218588898724	16.77559669362944	9.236407900834367	2.836103335271643	51.686419819707744	8.991151622482237	8.403240879303453	9.422417850306424	12.131495697815085	4.953635548936587	7.970083264642608	2.1830337405122733	6.015696558863524	14.632177102413754
