	GENE_0000	GENE_0001	GENE_0002	GENE_0003	GENE_0004	GENE_0005	GENE_0006	GENE_0007	GENE_0008	GENE_0009	GENE_0010	GENE_0011	GENE_0012	GENE_0013	GENE_0014	GENE_0015	GENE_0016	GENE_0017	GENE_0018	GENE_0019	GENE_0020	GENE_0021	GENE_0022	GENE_0023	GENE_0024	GENE_0025	GENE_0026	GENE_0027	GENE_0028	GENE_0029	GENE_0030	GENE_0031	GENE_0032	GENE_0033	GENE_0034	GENE_0035	GENE_0036	GENE_0037	GENE_0038	GENE_0039	GENE_0040	GENE_0041	GENE_0042	GENE_0043	GENE_0044	GENE_0045	GENE_0046	GENE_0047	GENE_0048	GENE_0049	disease_status	disease_type
Sample_031	6.684864382554292	6.027463345376145	3.0710435218593695	3.2320598096871684	5.891561707465345	10.669247167391525	18.422718908024383	3.3095791931218375	32.87421358883098	5.634319623087256	7.232846790657373	3.500088734373638	0.6542666687351679	17.88648493962318	15.438183629383035	5.577119602693025	7.901010930916825	12.37822917320291	1.5487592757273119	4.353357222200312	16.350601401314925	2.1079387553773463	9.9101346166174	1.902974513410765	11.78031575782661	7.130337137730529	1.4694206156656455	23.682570471874246	3.544540112940092	3.2862515311420015	9.030151974391346	23.304287334768322	2.6756121118250973	7.859160937966392	11.345446798708398	14.77749783578735	8.81488310882748	5.119066821001785	3.2297662924923825	8.053798818562926	2.5290936261389074	0.39798121094434785	11.433639049363267	18.24579862298179	0.6956334320072755	2.691959306709979	13.724111659041672	57.8292943361345	7.544310535116166	3.5679708997001405	0	Disease_A
Sample_032	6.154007889404193	29.220672442502327	3.8730248660676803	3.3228006391970193	4.559698385545389	2.848154930263483	8.353413986784785	37.51265934230002	10.207056278436626	5.741075131168637	5.518956105509473	1.5477607226729135	17.86975782696892	6.835726823407037	6.168897201762481	180.02713109634377	9.961751488204527	3.4840971733014445	4.824187871297058	23.299821723646858	8.275260577850313	1.7536897934773283	18.526996424425107	3.7880671964476176	48.100750322842586	21.75944825449262	4.724104902337698	26.602797029248	7.907846627559429	17.33579909232134	11.997914191373605	3.169720282411925	3.882386988444215	20.696421637641006	5.286860904244219	4.93499439321426	2.843050003071938	11.286406823013081	58.120876487655536	2.540769748589653	7.570199769057008	30.332524583637895	6.823404963351326	11.615864536941158	2.5538613579392204	11.339668864451983	6.1279221905642745	19.8009515708567	24.22502165202207	98.45146070693727	0	Disease_B
Sample_033	13.192297983684627	10.234827004056367	8.974473786073712	5.190519077915821	10.365508908846968	5.499177798386079	8.744815200855294	27.593977312832855	2.700555343721716	23.101061321570253	27.58066730547518	6.566175012033598	0.8852768137269771	4.023603977843662	27.031275475044726	7.222000107216743	2.720179219624431	4.4603403678065865	17.12638105603608	12.76533850047683	5.818647816589472	5.120108284710608	4.994023267592594	2.9375908759973735	37.1653059172331	5.353119798147806	24.957104242003812	33.82891979590831	20.051639042117756	4.798866226888152	11.06437060566489	7.2124189447566796	2.993065578543558	10.220129763612373	2.2726810385847487	24.23212878704019	4.643102117704094	9.03548548011458	9.80887778026795	5.7035855805765046	13.285773505287969	4.595586302284993	17.659913506501866	1.9232574168285705	8.384456537726987	51.36356140926115	2.7173813439889587	3.751872427907395	12.353109955830018	8.842607347205353	0	Normal
Sample_034	10.492178756548393	12.051475856414923	13.939429353098022	22.41431555382886	11.131942261414249	5.80513195049408	14.477181224666536	49.396616744505856	6.471230355796233	2.7884076421762662	22.35568540588808	6.5510073783735905	0.8414156180532971	17.243265770690616	4.32612323442005	6.749488455861447	10.298315421706771	8.939678975671104	15.021038981395	4.78034934915564	12.343206097905243	5.699926741651571	15.46857398392884	13.672239784369859	2.899566659172456	21.888953784577627	4.323375897735343	16.577689714331395	10.668412935137923	46.44104583897074	5.909339217444923	5.210538471511634	7.246947850667821	5.45656907205925	16.443691396808937	1.4676894941359078	2.576205502443948	2.540083814754345	19.111831470172735	40.87887281848329	6.656213514217272	6.241236231676056	7.925236512076596	23.61491024569807	2.923106339739858	9.378023089296411	19.593495125163052	12.195830974536838	8.931475551766532	20.106559247801737	1	Disease_B
Sample_035	0.49498278588935946	14.554137530215716	3.8417358812845555	1.1845549129478739	12.319736865099662	29.185107007208902	6.44014776914423	19.160953706224905	37.050367028252595	27.52003964310881	38.0904856079682	15.519968592468823	7.968000945158605	1.4888949315301823	5.777306160637152	3.1795936470605812	64.77648926236026	6.197302938997246	8.35788000303915	12.826141283192891	7.718364168969003	40.24762679175572	3.9643846130641287	8.976476696214863	3.516722381826765	1.9738332983333036	4.00775369717941	7.1203950109542635	4.810003325467138	3.697211992692377	1.8106439153119496	6.79980834598774	1.6409570291085964	15.800727190509424	8.024021683082843	1.7202136539693713	5.423768792348476	3.4828244717610835	10.16727785902244	28.23184076209283	1.1329530362067726	8.289801954267437	6.295702164176617	14.459332826940884	9.144902573299971	3.4834760780973877	5.3706345341999215	3.3333377962382373	21.671697326969706	7.548219054936839	0	Disease_B
Sample_036	49.46130693147749	6.954154050884688	3.638579044667865	1.6262644030161753	1.2175739626558124	1.5156798087961054	9.651628436508476	12.289251557513394	1.5201504313701713	18.084194307181573	4.558250776631891	8.55737095869377	37.048231887009415	18.116793320117747	5.648948107117991	3.030742910902671	0.8591468634725213	3.5996862207392932	5.982686778790614	2.7533558391280355	6.480145947725508	7.97930953241946	5.901130945332606	3.857415575375517	8.746509197986434	11.495327512782888	2.483331294104763	30.293476119525508	6.695340707662564	7.529658003698433	15.00246353459315	9.329823817715127	19.16597619568322	9.846579787612718	4.005076275307478	10.606887191790001	2.354371452466138	8.236369941516228	7.147552635393101	6.000742086883728	6.497792400755696	1.1254139848534694	4.268553846574222	8.107948697208743	8.669892503113333	2.644084443000112	26.19864890339667	3.107520532509791	19.481342263286525	11.32705783188039	1	Disease_A
Sample_037	3.8720058883169832	43.611064566011805	2.2397475715478308	18.5256113800644	20.097236499847632	3.7786990771970546	29.7391779689821	5.754335009195379	9.862045774361503	9.586173872768677	6.460400149540375	16.623348997006698	16.337918925041524	1.2859117846428392	27.230570098489174	1.4014508367211007	20.74999912154773	22.798736934758576	2.48192276881353	4.899757489952621	2.4456118365359605	5.960050592473407	5.430144341463916	16.11354998922538	27.39358182849412	29.83504802889636	4.211555148472881	5.994114830321759	1.3724010646766198	3.300684705627325	19.391825922880383	37.17300491597219	2.1503941009735774	4.085874334762007	7.19649601544647	9.778256134770979	3.2883847279906773	11.291622109073858	4.600480032441681	7.28303542376747	12.759604064453782	7.436663320424775	4.776051262912943	6.621952036690738	6.764152934134246	5.103818423710648	5.704206797824654	36.548756747636524	12.947716595688123	5.498743886988295	1	Disease_B
Sample_038	14.834483020650769	5.291916725697062	23.881990458556565	10.693565358384514	6.637250895500999	11.56191984266608	1.5359112420489907	2.394639101238786	2.239102226082506	8.524489125648024	41.78406302498966	68.80663272592581	13.985919890646347	12.192786116736588	1.2201115217614198	4.294461633288047	3.36092504834703	3.9715339352535706	6.245468628878474	4.608532249710513	1.0209159245627941	15.609976922039976	2.527566480058109	9.386259495878626	58.79652001589178	2.9464922893665264	0.5884357566884275	5.551098178140469	22.21926343669739	52.37070940511684	2.160739243590657	12.142348559669314	4.639884822625002	6.6462424223452095	103.99505469664963	1.6438312931090144	9.523283182830193	11.795205929591496	21.884668538788763	8.149716598605208	10.054804093098745	4.994570550748257	9.670953816349202	5.242548444638937	13.75733160791362	5.105863902083743	10.773618280105055	7.175964561831492	22.78381124770452	7.018898356233177	1	Disease_A
Sample_039	1.2547891265259299	26.099639467147615	2.986994503636538	3.8429244849021904	4.072832510646949	29.2078670693635	0.8731270387424582	170.33183987840317	21.24362412273662	9.237200967149274	6.994373214990677	9.831131898229584	12.44255470517368	14.086481603316514	12.879082272511438	8.081525718505686	6.065770530146243	6.351726821609719	6.08052912693195	22.960379426679534	13.377266311530928	0.39047605333665597	14.237805365707297	8.97763239756132	7.252101170902882	5.010228620605994	22.739709649884443	19.058752828678507	3.4113985261109367	11.10118974850611	2.7964290541961017	1.8596379815589277	3.9482907960645734	17.50337067500376	19.165754091342837	12.342954569641703	15.2578753606529	12.381188782920805	3.890424994614937	11.38074104393074	16.451382647971755	15.709903816542795	24.262049279227003	15.003805174046182	10.500766006910013	21.54513933732221	7.195664851677337	3.059114052669289	6.277256588420933	3.508179897250707	0	Disease_A
Sample_040	3.761514711283401	6.3947755026928546	3.3453792957322843	5.4305394235258335	1.1122503807701773	9.145790395627541	7.397968794946428	3.2638626923811134	14.285509022897903	18.869939205601828	1.4805892280881117	3.4462104995773952	3.424165013155417	2.8866506889673005	16.936564115362543	6.087112681854659	5.671678800669573	0.9961450849288828	13.949142407450664	2.139862565294665	7.8454412472267085	9.751069174865268	28.80815756555866	1.996068709473851	0.3607708972320054	8.880426141441296	44.7240407536782	25.50683238492369	9.112612247918205	4.519330278388359	16.562193478841444	2.791150287510232	11.897850688062723	12.2493167407102	21.332034446099314	116.70624357249964	10.939892462351693	4.441696394435637	7.202481992558594	1.259763613602637	3.688747128810653	4.907268934420568	4.375022234925757	8.605098462159056	3.246508358616514	22.669732559167645	7.3905862716444055	7.320654077722148	5.3233631969352615	8.62953553522938	0	Normal
Sample_041	16.86260190265094	3.104553126106153	3.8262434940308525	5.453589257274233	1.9234665954744907	3.256790301498107	4.589536903300522	17.714600396539662	9.607666072309515	8.967347382907242	17.30331258659623	6.440641916349003	10.918568259231721	6.664388803782265	9.634615065672923	4.125723269133176	0.6447986649515511	6.460591246378964	30.653539473802276	18.65688789885172	19.40241386948655	25.435115564985967	8.074069182613176	9.000820207996624	3.9842460787351284	5.386668711166211	13.677759913475771	24.628010592994006	6.427294735673087	4.710578551266599	7.392958246536027	13.479995193638832	1.7439369701531522	0.7436528495282084	4.260826478529393	2.1799186815976674	4.44535531810512	6.373951973285321	4.696190231539761	31.57821659017275	10.244538810308661	9.978914926480288	13.766073786883235	2.3659198333829066	20.886683178926887	6.849911369727669	14.44691095899215	2.5298063718874855	1.562428331886666	16.741483111908	0	Normal
Sample_042	10.766177704618501	2.9980091318082347	3.0966996604869794	22.76979289274368	2.249230386215212	38.193790622698344	3.002301812657547	13.990687442553869	5.3195117575800674	13.506721238707312	4.288281191034336	6.278977155756967	7.697681467462415	2.7123422058570164	15.499756985076395	4.422859504054026	5.8790788099333895	2.733685299416719	0.5698776109756106	6.1041705690046175	82.48491446186439	16.193408680960818	7.248101846168217	5.680897159019171	7.556936572653245	12.770261086988803	2.2686550903266784	22.518150990179898	15.110370791205597	15.15280594516497	11.455566153358749	7.535435728611044	14.481344516071463	13.353975539576735	5.185982377703764	4.163675538564742	8.181342813419969	34.779222417243986	2.140186392085226	1.7031419212748657	8.71251799263686	7.774799748051727	8.787600241637218	9.43053848028516	5.910897879626374	32.781470717079976	1.4904767295827184	3.2268388545814832	6.664168834488144	1.428766077412656	0	Normal
Sample_043	6.1974975869463345	38.918517503561034	7.545010533401902	9.306386693702635	2.0955902057658093	3.989391017102849	5.077421833523265	5.377829764239953	26.619493746633662	12.905983754085543	2.4315819239674665	9.454631983782896	12.160849672702373	23.107310481484188	35.89294243337468	2.677559668303503	3.284263706590401	2.10101831916638	5.847300728880323	11.779472223328971	19.83274811396244	6.848632356518179	5.366374156007903	8.599963785384045	3.2054647843293944	59.712341342825994	1.48043945518738	8.888342430647315	55.90233885286135	7.43947174687392	6.11020891556124	5.1683556259808165	6.1694415188533736	29.16147458663468	0.8090764141392817	34.24134052302071	1.778984769808087	5.659568603036854	4.810281371986874	13.310500962738239	1.4946254616279242	11.730269833179763	55.94167461766451	1.8904709830484803	8.932588045361717	3.811480979737024	11.312261276720468	7.531903339608453	3.8904043216464377	12.035640443149731	1	Normal
Sample_044	44.89597332579897	6.104927355266965	15.176648173448246	2.0273449733857705	2.839317263743293	11.850929198474848	32.59360255712476	10.54459439284607	5.402933082178799	7.383822108460048	2.116137019740535	13.524668663507283	17.85588351005921	4.701631927971666	4.617982180595624	9.639586655587241	4.77445706574665	6.916206221271962	60.32350261064767	5.77174406562653	5.163733415352263	3.866919496625319	15.552042360313076	6.164307648750513	3.8598447469813797	27.696444076769463	30.557281509900033	4.053482686791293	1.1427756097826087	20.237021810385883	3.7261300473472394	16.291208380796398	1.030347560074639	18.040105059219478	2.200815713968353	15.344607648631627	7.4952768425453735	2.846415776710773	4.91830366282167	14.677540333832713	8.214447162460356	13.255505565037216	53.32688348069137	1.5461351852493548	37.23363706778165	8.20181882435958	3.007821166448824	1.953624517612517	6.115824602706125	18.571907915921006	1	Disease_A
Sample_045	6.504217935630929	33.48692051643846	1.7312164469601186	7.30026794411436	2.111939153613437	10.62948647998602	17.9373905201923	4.851258744958298	0.5465038882183726	9.015525500938658	11.435682967293634	11.07062002859275	25.42625220922579	2.5318400233407923	14.588245554635224	24.3494074000284	1.24783795278718	10.172132016725483	4.462995462671914	6.810580282600157	10.461234613326438	4.53929373914279	3.759522372860258	7.645768958297546	2.4911739397917607	2.494715940240332	14.575955433057555	2.342470085788799	14.386819873791648	11.735181466173618	1.3154690199598702	3.752549019748766	24.388443743740915	2.769964402019909	4.644091366281229	11.728958780994676	16.173765391506947	5.7457538087015125	4.065309205043671	30.641946217360356	42.051693697879664	19.665346989980907	8.04715121582485	3.2927868673568224	3.2205610819948483	12.459882775705802	11.227860351372675	30.012038753408596	14.160410706427296	1.6436505253907692	0	Disease_B
Sample_046	21.156509115093655	2.723558705250309	5.033062914168711	9.489635530546371	54.362114672366175	165.65686256767665	13.554560502320317	6.152160871220516	12.610195437646428	17.95117236964876	5.3619749843392706	44.4876381372835	9.300524153769645	12.155030160522221	14.38123529162611	11.26371627691627	17.09764099476458	3.985834949783872	4.22786968678666	2.4592237885127073	11.467319768221502	16.10188753813664	11.678772365141324	39.42863911509429	7.347822282084378	14.421810165875947	2.4801005999761503	5.017341930353306	14.813482674149997	17.272266293641962	5.507071823067851	6.878500985159613	1.619514241443481	5.170507257062942	18.000205302395983	13.134009565991956	12.190606807557753	7.766143329620582	7.4414309223726045	3.817817256654922	14.862309139759493	11.256806235114889	12.085650599436386	4.366514778272957	0.8578355025273819	22.134837210281514	4.577543698969329	3.1181012285149956	14.783015374254687	4.992752495946672	1	Normal
Sample_047	21.32620043230009	13.694659640499898	14.637245225941612	1.8852195547758352	24.827303257515688	9.595080615362034	5.107565443042293	8.528286544921121	1.2507767609774492	11.118971699507547	2.6396029069687934	1.9104326106923173	1.6122662755423678	22.481401670897107	3.9382505675147437	34.25140925237486	4.324076263798818	1.3399630546245958	2.4192935112615963	25.42700046868409	6.322418582539009	4.270422222541608	8.671295698782124	12.204231503693066	22.587548788693866	31.45315291820894	5.156362320384588	1.9619763634865162	4.886786054700241	9.585777663412916	2.818602159088213	2.837289188100492	10.420634026529552	7.038166165834775	7.6354127343729	3.4608169201807546	5.868501298324731	2.9322406441206774	17.9968800285415	20.806164952183348	1.166271767772471	2.9168058769651104	1.6544535034628922	3.857333206609609	6.797548484600222	1.733868050989965	2.9392080869141384	2.707545833016952	9.090840147618	7.919628807881266	1	Normal
Sample_048	3.5903957983604156	8.81822737685727	4.277291214454103	5.6313257256141	39.387641134139336	28.232140184011477	2.01459616933433	16.940927128790236	16.633131079920066	2.3437136733537054	16.756355912447628	34.39571244596079	2.4047722337118773	2.952042131975309	20.443428106264754	9.693885353641425	12.826024555565347	10.387355159983947	10.921091515224223	1.961143794566668	21.0587827654014	23.797725108386384	5.874431303449301	7.074685924068608	1.5982231764430552	12.35739607162356	13.092734286395709	6.9435209197096	22.745182389441204	5.290552956360582	12.995536156173142	2.665350746913342	7.2170613089325215	6.206801718476782	9.256332593951758	5.106289785708497	6.478748793699317	16.878610533969603	4.774244601416723	1.4820450125617306	42.50339283710997	29.413509590712753	2.0293941594592035	14.727372030826729	4.468376883838448	9.616565798412337	9.91673891668868	5.8450327599119385	3.374456702784606	3.704169020709142	1	Normal
Sample_049	2.9559145179513786	3.216126842997675	6.90897789430287	3.611921892552774	14.615053595486907	32.69578450379206	4.136900180154647	9.387739228889277	12.178658422788056	11.846142307616851	7.9721583698615275	15.528583436632024	11.968149977315791	2.1432804538613066	17.622139971128014	17.944628769652294	3.444276596183905	7.674766238213048	14.633727873776838	5.9935637217660505	21.606151110109966	78.56077229362276	3.366972482247981	1.8569872136253145	10.012342636880737	15.204060116721795	5.8657692102896055	31.603272119609276	1.937491703703573	14.774734935028034	4.031502677312649	41.23873176819511	54.19102764669118	3.4326872601910536	4.265002913626266	17.45433229658112	5.0171866594941745	7.061014810699945	7.579054233339214	1.0836411912075756	7.287512405005504	3.707182766156435	4.512616667417944	31.300435258407045	2.1032696408122007	16.66324151846311	5.590323013513792	5.585867970759204	16.287075774796975	10.38176907744332	0	Disease_B
Sample_050	13.073836210333036	19.456567243067457	5.3052219910471745	4.005879934963273	2.496399449205476	3.2368138619160263	141.04717731599868	25.65348887118198	1.9134839418000256	1.9690319839070662	11.963568358041911	12.772121622273884	12.792816920462727	5.726154602772299	6.5178576457082595	10.256170496966746	8.051778561094066	0.8030804584377259	5.872029818752851	3.1537542410603776	8.80404626729236	146.2414470369798	10.670486564807685	5.4003853591393165	18.57471973087589	11.97340436466542	11.246921991415453	13.5562892809536	57.774272540436904	2.384791179338332	11.865464961960182	2.925948992717063	12.877899773829752	2.9485498951027567	4.867756660942739	5.500891036549303	19.605629009076505	18.512652994383746	2.1260857722957565	7.806323504839904	3.6343131744498196	2.0990714689891683	5.947571289426189	5.427709444611262	83.65627891368777	11.392552191495183	1.8633622166155135	4.200594218298089	20.51965680847247	59.64693551976644	0	Normal
Sample_051	1.5128823732947836	1.1275821103204082	47.98868122900345	10.909284082298235	3.100946129912419	12.611752106508748	0.5295393829866862	7.4140400495621215	10.25557205337849	18.62063062704636	2.680769949114861	8.05012131419584	2.9287490133058856	9.538953235274407	3.018179024894783	4.913070785310431	2.729680597801254	14.170130196273664	17.434502002996297	5.8437892466850645	7.677070238071534	1.7356961729970526	5.475717689726325	7.027249538458186	101.5745580640009	2.4303443964051263	31.950161601236843	20.022542693023297	9.782904313090182	42.889218794344096	10.719939078029409	10.904321686633455	7.006787674258569	25.117602179812767	22.11971370616003	3.9523989058379594	1.9753642375030405	6.031642505407003	3.3199888868961347	6.934267505856557	25.468391510587	4.677193941295543	7.079311227263756	7.830471574428598	17.260676545712087	0.7812271440428709	4.028119755744328	9.127425681749727	24.534467274506927	4.518127113224111	1	Disease_B
Sample_052	1.131390371862276	13.731760658416146	3.9143042948008238	2.2486574312728664	3.9576666044174402	6.143991684094128	4.036004976271703	0.8141863100050064	18.12090414301055	26.439921375362967	14.175597371548703	2.3686361599629593	6.040630935750122	7.341026513111048	13.447515792708218	14.416025773698895	3.546021253261096	8.020458232062115	11.673022434882217	31.6843327010061	14.946939151201425	16.265668951733613	8.03515771847288	30.279143591796377	11.131320437700504	3.123368571741528	30.065248507302975	14.84856566753538	4.744357318139315	4.574544050191972	9.940084733615608	11.742148391937343	9.000609215273021	10.087617417638134	40.445580313329145	21.575170772526732	8.940894063294987	18.940653308868132	2.6312949369341183	11.000349554186712	45.11913111192032	5.941455307371394	3.1656742667709983	3.8493762085028815	2.4852343542759083	3.37109659948033	5.101282105695793	1.8120032130422823	7.5053667697873925	18.215578213862443	0	Disease_A
Sample_053	2.9809553007085796	33.76024489302528	12.314680515546192	20.70925259407199	3.827322398927552	17.36619025300762	2.4795227437089173	17.997763511878787	8.774408325573454	12.848810256150529	2.280524349497204	3.019013606659718	13.426471163351767	2.8623758471806666	11.742400813636348	1.882992362312793	17.25624682433848	2.1543233536633073	12.836593222155637	13.81328670461132	3.6811609632450133	13.22391016393398	9.587328353074273	4.310949337607893	2.695126968652653	1.0380815106801191	10.481900913280832	1.54526779996197	8.128238223833907	5.677731583817285	14.5725959529513	5.462761879010235	5.315102058860427	15.36159716312863	10.330059355860579	10.13663366337196	11.813791141236248	1.5911036211269085	15.74918597780327	13.632665584016069	2.673308573604586	5.788768220194402	7.104246560551103	6.459185431172808	10.317690709647726	30.918873237352678	21.796877545374574	1.9892959985425893	13.764185847886582	27.908556308502135	1	Disease_A
Sample_054	10.878719273749597	21.998635422529883	55.27222078523378	20.567446237572046	9.481178241687143	21.01189012839298	8.541083156715748	7.567804835416251	5.19962113503667	35.28342683144473	3.2594919316899134	34.204859502059165	12.180838761444834	1.823383471007513	10.672275381900272	0.9048134332387976	13.811588923750437	17.907712446573438	4.086316873220257	8.360746320972122	52.15173413645963	4.45600799011905	2.56277950321933	32.51376058893795	52.593218760562394	7.416414147584753	20.317102832579437	28.260806503145417	3.516674390005384	4.5480299657057115	25.301774032952462	39.84569139081224	12.973137327527269	3.065423235560347	53.896261290655566	4.345014527404391	5.284945033676884	10.405534566902542	34.95845724670444	17.356654483081115	11.188265438697098	11.743366525125921	7.7176866982246075	12.91177278941779	0.588863967098955	5.492549518700473	9.40575687115354	2.3372754569776295	10.87344216818984	6.022658535407437	1	Disease_A
Sample_055	42.754553242836366	35.62400559993134	4.637588127009999	6.354494059138258	6.862367057890475	4.70365809392619	8.98022541622104	3.461555072821642	2.385442555677154	13.77301473663685	13.867244996694536	3.3058189715080455	18.089930016354483	3.929146673322701	9.517814356447662	16.782623113207716	7.144818690169266	11.64341649020638	4.408658094146407	6.071061198560164	6.014303621767721	3.502306156807403	6.191800005325207	1.5704806219394336	4.52151110327805	5.5573673983766	5.719150312001354	5.803740097518028	6.946485165994962	11.93459729954799	17.716866122247296	3.8583312569623356	2.2184286825255177	2.60636254341131	4.539410141375199	5.19698516860006	3.4212429947575944	2.021587989019215	4.682720163166481	8.858935583646426	13.396982108863916	4.231586352101487	4.889070374043911	2.9250210906974794	7.160364085609665	3.1631594871799416	13.106755879205327	1.2387880319478062	5.157078967057326	9.98523337538203	1	Disease_B
Sample_056	8.88029268357092	109.18390517934245	10.483473078037036	2.707282605318095	6.716288886192856	1.250762876721858	6.816868830747064	3.2121610759287966	18.456013928540074	4.265074827781813	6.574733758267198	3.913539308693987	42.04966214787269	5.358891981705128	46.1804728649717	16.67902200000297	11.965969275749503	10.68384884458307	10.955014517234059	1.075007266029927	5.590767664139806	17.204276234163398	7.036443209140149	1.812686779500863	7.01180775016869	40.61370276756786	25.710300661103442	6.9448195325448925	19.13366362345038	5.12173362120633	1.344642815596866	2.931557969368384	35.26492234119717	5.6181752252797805	5.792801468663298	5.474833168465344	49.60723001666518	37.56072345095354	67.95054991144937	6.3025530012227255	9.930635646495704	1.6215094109116672	32.360366767988005	2.2984165946208095	9.177690227444288	2.466246779110352	4.10059946197874	3.198677902453955	4.023389631759228	4.309738790605097	1	Normal
Sample_057	4.270501232769077	17.002049774875406	2.44767160394848	9.21231731331551	24.97709368633256	4.422935586552672	3.6041325197370564	5.867774171660515	24.040146613043706	8.971991156262652	4.343957093484671	11.987646379998289	2.4539717886710597	14.604935367223387	11.118465755788966	5.4313706773586485	3.194447676091838	3.04444639793945	12.614126495143793	25.25389755666415	3.906696972713568	11.685943433110134	0.9166523286340662	4.118060373358358	7.163087242266745	2.975215826289564	2.896472522934534	3.7894483087727466	9.896614493743053	6.126790140671697	0.7880204534352787	0.8862996743758493	4.02745564165664	11.677764762981878	0.4735466532373548	4.482898500089376	4.365584749207702	29.61668183857504	5.0277782578170545	10.837246867505147	8.510129331726315	0.8775981484536859	15.930049266942982	9.165042380566728	12.283644224839597	374.74196898879876	0.9193274218536787	41.45865434439734	5.543092070892492	9.848595974882084	1	Normal
Sample_058	7.060301490984134	4.83443210311743	4.179397392880146	10.272893586025496	1.620648379333293	15.651694212580246	4.873467008074333	2.3867453531541583	4.7114096029163255	25.975381312611198	4.326093379677106	10.57458645449348	3.557449033139294	15.76704259726123	14.66564580745038	46.92773349952217	6.199297966937381	14.42055767401728	8.150404350162596	27.000942744642774	3.6008416593173633	15.564696625287993	6.081812158069179	6.929667435129564	8.099096274855349	9.509015954873226	6.578264500850956	9.15878184208447	35.806092395106894	19.7954019426865	17.622114033253617	4.685443026514294	3.0366628683089547	19.2074948231588	17.743988677943733	32.22268397341266	4.0390898180571675	5.873503737649017	1.4340689703146554	4.990464012609322	20.016771768885913	4.6343901749504495	14.019928688774565	6.107374002673394	10.217041160414512	2.345054424062423	8.046276594905427	0.37115483036973534	6.129442758614322	1.4470496454472164	0	Normal
Sample_059	24.680032516159063	16.07728414071584	11.78315515055001	33.81844038232233	2.860749001482495	42.409110011274876	18.768718309196608	5.832494096740799	23.00289660121976	2.4441721767704525	3.2397165404849124	4.020516097126118	4.353683602500862	2.56880897398125	25.10540262739389	5.7038740372105154	10.511868670353316	4.177231195291789	1.196495299062667	9.67995602485631	1.0917097273917948	6.898927425320243	1.8807769470317377	53.90784416965776	18.381830835622086	8.213291784437772	26.146273554348223	3.1698492214108343	12.723865187175566	9.02330282333485	9.621691504924259	26.373336009182967	15.371145802880843	9.862341971006595	1.4121488675243419	2.8290860379910336	6.535775876863951	8.112226550457976	2.386424630418461	82.4075184088104	33.66282306446273	13.492288774971374	7.940981333674435	5.976236548317081	2.8521740840509064	7.98432718710938	9.561575742887404	2.134514935794433	10.320956266517884	6.3264607158978015	1	Normal
Sample_060	1.0965758291570056	3.125564757376412	4.886100133453406	48.79791845507214	12.891305920889241	1.9435543402227642	12.013563334953645	1.5725460772353412	21.817034284944704	4.612985900878044	6.72857788325118	27.821153470236446	2.0397687251724412	1.8273773829668352	4.122256360039155	20.871380177278436	1.6171315384817355	0.435110351650299	4.706013418170248	12.829417804275451	24.53895242095231	4.649867097065617	4.8967581929124595	23.42727013611807	1.1391225810369419	5.010216986397064	8.939001464381219	11.579296526411875	4.437953322687167	7.6479758014354395	0.6136519590964803	3.825738756814976	11.62907831278206	2.766840251702034	7.83800408996476	11.552160789389514	5.245920878838029	8.762346820885638	2.8214965472996356	6.009783474159137	13.601990870827283	8.644929472935532	4.110187839216031	9.246234654666731	15.098717261404797	0.9512852836857149	23.5487811893616	5.279045270139559	11.307768113845292	24.465083154331122	1	Normal
Sample_061	1.87447065601134	3.6348178423079487	5.536991507818058	3.3744976839945426	41.885368934381766	3.1368775871266337	4.2395334190554825	9.064711623333242	2.2207622080653455	4.9744722682170845	10.149792493109313	5.296994560275653	6.7302557276526525	4.352140911328443	1.625035547324788	10.191899227194318	42.731359775323845	7.526285531411661	9.255927131095584	14.771841321897542	2.0764703464723895	40.549143494435626	9.046055410240948	37.782910570564255	3.5500688741779474	45.51590942612048	16.041121100383783	12.846097720108947	9.337368378539882	5.763076126684292	24.545576592480195	8.502496870645533	1.0334784995719581	2.4176924163556315	6.135884544528962	10.074414410996791	6.98253136729622	25.00237423586934	1.0501133765021622	8.529987844772073	1.199639115659179	15.795297915939262	6.7230457304795195	11.241473970395317	3.114650788113028	26.561556648850043	20.941328865592222	13.243995805981964	6.491429400896725	13.195254868370677	1	Disease_B
Sample_062	3.6440927505092047	17.384094153156457	38.454698814501604	21.555059314701406	3.5622683901589243	10.605972833382685	2.027611412632767	13.097093183239176	11.595341386813292	1.1390375602864693	2.3122386229149523	5.567026688567391	5.469243203604037	2.20454924635824	10.90235400142876	9.501727355193916	6.084416729482552	3.470187058455286	21.088062591311186	38.683266373932305	4.555970252007329	4.006159624659969	12.075850905400365	5.165338409910288	6.42761016301616	15.481614393732544	1.0948790630794574	27.61343210622095	7.946094295240376	4.896432385967055	6.7582626039954805	7.116594817262293	1.308391730771942	32.94825259266649	7.70081087895796	11.507536061547869	19.135586529199188	2.661360724179486	11.863564530376204	5.653975404191232	17.232045747616738	0.8805333986098146	6.691952598283637	4.043777760232662	11.384615775467193	11.822969266000415	3.6414214191064183	3.6248979486867845	6.614965826176369	3.014270284974572	1	Disease_A
